edad,genero,estrato,discapacidad,es_barranquilla,es_colombia,departamento,ciudad,pais,programa,semestre_actual,tipo_estudiante,tipo_admision,estado_academico,promedio,materias_cursadas,materias_perdidas,materias_repetidas,icfes_total,icfes_matematicas,icfes_lectura,icfes_ciencias,icfes_sociales,icfes_ingles,tipo_colegio,calendario_colegio,becado,graduado,perdidas_Dpto._Derecho,perdidas_Dpto._Lenguas_Extranjeras,perdidas_Dpto._Español,perdidas_Dpto._de_Economía,perdidas_Dpto._Humanidades_y_Filosofía,perdidas_Dpto._Psicología,perdidas_Dpto._Química_y_Biología,perdidas_Dpto._Salud_Pública,perdidas_Dpto._Ing._Civil_y_Ambiental,perdidas_Dpto._Odontología,perdidas_Dpto._Cs_Politica_y_Rel_Intern,perdidas_Dpto._Historia_y_Cs._Sociales,perdidas_Dpto._Ingeniería_de_Sistemas,perdidas_Dpto._Ingeniería_Mecánica,perdidas_Dpto._Finanzas_y_Contaduría,perdidas_Dpto._Diseño,perdidas_Dpto._Educación,perdidas_Dpto._Arquitectura_y_Urbanismo,perdidas_Dpto._Ingeniería_Industrial,perdidas_Dpto._Matematicas_y_estadístic,perdidas_Dpto._Emprendim_y_Management,perdidas_Dpto._Comunicación_Social,perdidas_Dpto._Música,perdidas_Dpto._Física,perdidas_Dpto.Ing_Eléctrica-Electrónica,perdidas_Dpto._Enfermería,perdidas_Dpto._Mercadeo_y_Neg._Internac,perdidas_Dpto._Medicina,desertor
16,0,2,0,1,1,8,18,5,13,0.0,2,3,0,4.68,5,0,0,398.0,84.0,78.0,78.0,77.0,85.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,4,0,1,1,8,18,5,6,0.0,2,3,0,4.4,5,0,0,379.0,84.0,74.0,68.0,76.0,80.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,2,0,1,1,8,18,5,18,0.0,2,3,0,4.48,5,0,0,354.0,77.0,63.0,69.0,70.0,84.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,1,0,1,1,8,18,5,3,0.0,2,3,0,4.8,5,0,0,423.0,100.0,81.0,80.0,72.0,100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,3,0,1,1,8,18,5,26,0.0,2,3,0,3.95,6,0,0,290.0,55.0,61.0,56.0,60.0,59.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,3,0,1,1,8,18,5,27,0.0,2,3,0,4.4,7,0,0,337.0,67.0,63.0,67.0,67.0,85.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,3,0,0,1,23,226,5,6,0.0,2,3,0,4.32,5,0,0,389.0,82.0,75.0,77.0,70.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,1,0,0,1,23,226,5,22,0.0,2,3,0,4.37,6,0,0,372.0,76.0,67.0,75.0,78.0,78.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,3,0,0,1,23,226,5,17,0.0,2,3,0,4.67,6,0,0,437.0,100.0,71.0,81.0,100.0,81.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,2,0,0,1,27,129,5,8,0.0,2,3,0,4.29,8,0,0,340.0,70.0,71.0,65.0,65.0,71.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,1,1,8,18,5,2,0.0,2,3,0,4.07,7,1,0,386.0,78.0,74.0,72.0,77.0,100.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,3,0,1,1,8,18,5,7,0.0,2,3,0,4.46,8,0,0,368.0,70.0,76.0,69.0,77.0,81.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,4,0,1,1,8,18,5,6,0.0,2,3,0,3.64,5,0,0,337.0,63.0,70.0,70.0,62.0,80.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,5,0,1,1,8,18,5,18,0.0,2,3,0,3.88,5,0,0,313.0,70.0,66.0,64.0,47.0,73.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,4,0,1,1,8,18,5,25,0.0,2,3,0,4.28,6,0,0,335.0,73.0,65.0,65.0,61.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,3,0,1,1,8,18,5,2,0.0,2,3,0,4.07,7,0,0,339.0,63.0,70.0,71.0,68.0,65.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,2,0,0,1,59,201,5,3,0.0,2,3,0,4.5,6,0,0,403.0,100.0,81.0,70.0,72.0,79.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,6,0,1,1,8,18,5,26,0.0,2,3,0,4.28,6,0,0,232.0,45.0,51.0,39.0,41.0,74.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,2,0,1,1,8,18,5,22,0.0,2,3,0,3.78,6,1,0,305.0,60.0,59.0,56.0,67.0,68.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,0,6,0,1,1,8,18,5,19,1.0,2,3,0,4.32,6,0,0,341.0,61.0,70.0,72.0,66.0,80.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,5,0,1,1,8,18,5,26,0.0,2,3,0,4.27,6,0,0,250.0,45.0,55.0,44.0,46.0,81.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,2,0,1,1,8,18,5,0,4.0,2,3,0,3.82,6,0,0,277.0,61.0,58.0,51.0,48.0,65.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,2,0,0,1,8,168,5,24,0.0,2,3,0,4.27,7,0,0,327.0,69.0,67.0,60.0,62.0,77.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,4,0,1,1,8,18,5,14,4.0,2,3,0,4.82,6,0,0,447.0,100.0,78.0,81.0,100.0,84.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,3,0,1,1,8,18,5,26,0.0,2,3,0,4.43,6,0,0,344.0,70.0,68.0,71.0,65.0,73.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,3,0,1,1,8,18,5,17,0.0,2,3,0,4.18,6,0,0,402.0,80.0,80.0,81.0,80.0,82.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,4,0,1,1,8,18,5,14,4.0,2,3,0,4.4,6,0,0,369.0,81.0,67.0,73.0,73.0,77.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,2,0,0,1,23,226,5,17,0.0,2,3,0,4.25,6,0,0,444.0,100.0,77.0,81.0,100.0,81.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,2,0,0,1,23,226,5,17,0.0,2,3,0,4.35,6,0,0,386.0,79.0,74.0,79.0,79.0,71.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,1,0,0,1,8,115,5,3,0.0,2,3,0,4.34,5,0,0,422.0,100.0,81.0,77.0,81.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,1,0,0,1,8,115,5,13,0.0,2,3,0,4.62,6,0,0,442.0,100.0,80.0,79.0,100.0,73.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,3,0,1,1,8,18,5,7,0.0,2,3,0,4.19,8,0,0,337.0,63.0,74.0,65.0,63.0,82.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,4,0,1,1,8,18,5,6,0.0,2,3,0,4.1,5,0,0,315.0,67.0,59.0,64.0,57.0,79.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,2,0,1,1,8,18,5,4,0.0,2,3,0,4.61,7,0,0,323.0,63.0,68.0,63.0,60.0,79.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,1,0,0,1,37,150,5,6,0.0,2,3,0,4.04,6,6,0,441.0,100.0,76.0,81.0,100.0,76.0,1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,2,0,0,1,37,150,5,26,0.0,2,3,0,3.77,6,0,0,295.0,68.0,61.0,48.0,55.0,72.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,2,0,0,1,37,150,5,6,0.0,2,3,0,3.46,6,1,0,234.0,38.0,53.0,43.0,52.0,51.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,3,0,1,1,8,18,5,9,0.0,2,3,0,3.56,5,0,0,305.0,70.0,58.0,52.0,59.0,75.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,5,0,1,1,8,18,5,22,0.0,2,3,0,3.82,5,0,0,350.0,69.0,76.0,70.0,61.0,82.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,1,0,1,1,8,18,5,7,0.0,2,3,0,3.76,8,0,0,288.0,59.0,58.0,49.0,59.0,73.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,3,0,1,1,8,18,5,22,0.0,2,3,0,3.52,5,1,0,335.0,61.0,69.0,60.0,75.0,75.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,1,4,0,1,1,8,18,5,9,0.0,2,3,0,4.36,5,0,0,386.0,83.0,75.0,74.0,75.0,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,1,0,0,1,8,205,5,5,4.0,2,3,0,3.88,6,0,0,310.0,70.0,61.0,59.0,64.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,3,0,1,1,8,18,5,24,0.0,2,3,0,4.43,7,0,0,370.0,74.0,73.0,75.0,72.0,79.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,2,0,1,1,8,18,5,7,0.0,2,3,0,4.86,8,0,0,410.0,100.0,75.0,79.0,73.0,85.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,3,0,0,1,59,201,5,4,0.0,2,3,0,4.7,7,0,0,376.0,78.0,78.0,73.0,74.0,69.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,4,0,0,1,11,24,5,8,0.0,2,3,0,4.58,8,0,0,350.0,65.0,78.0,69.0,66.0,75.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,5,0,1,1,8,18,5,1,0.0,2,3,0,4.06,6,1,0,308.0,56.0,64.0,63.0,58.0,79.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,4,0,1,1,8,18,5,7,0.0,2,3,0,3.46,8,0,0,325.0,69.0,65.0,63.0,63.0,65.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,4,0,1,1,8,18,5,13,0.0,2,3,0,4.53,6,0,0,383.0,82.0,74.0,74.0,69.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,4,0,1,1,8,18,5,22,0.0,2,3,0,4.38,5,0,0,374.0,80.0,72.0,69.0,75.0,85.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,4,0,1,1,8,18,5,3,0.0,2,3,0,4.12,5,0,0,371.0,73.0,80.0,66.0,74.0,86.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,2,0,1,1,8,18,5,10,0.0,2,3,0,4.69,7,0,0,350.0,67.0,73.0,70.0,72.0,63.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,3,0,1,1,8,18,5,16,0.0,2,3,0,4.96,5,0,0,392.0,76.0,77.0,76.0,77.0,100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,1,0,1,1,8,18,5,18,0.0,2,3,0,3.85,5,1,0,337.0,63.0,63.0,74.0,65.0,81.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,0,4,0,1,1,8,18,5,24,0.0,2,3,0,4.2,7,0,0,353.0,76.0,70.0,69.0,63.0,84.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,5,0,1,1,8,18,5,14,4.0,2,3,0,3.93,6,0,0,376.0,82.0,72.0,72.0,74.0,78.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,2,0,0,1,23,226,5,22,0.0,2,3,0,3.88,5,0,0,344.0,63.0,69.0,69.0,64.0,100.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,1,0,0,1,8,115,5,6,0.0,2,3,0,4.57,6,0,0,394.0,80.0,76.0,78.0,80.0,83.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,1,0,0,1,8,115,5,3,0.0,2,3,0,3.67,6,1,0,433.0,100.0,76.0,100.0,76.0,69.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,0,2,0,1,1,8,18,5,6,0.0,2,3,0,4.15,6,0,0,350.0,67.0,67.0,67.0,75.0,82.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,2,0,1,1,8,18,5,15,0.0,2,3,0,4.2,7,0,0,373.0,74.0,75.0,75.0,73.0,78.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,1,8,205,5,26,0.0,2,3,0,4.37,6,0,0,314.0,58.0,66.0,66.0,59.0,69.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,3,0,1,1,8,18,5,19,0.0,2,3,0,4.32,6,0,0,273.0,55.0,58.0,58.0,40.0,78.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,2,0,1,1,8,18,5,25,0.0,2,3,0,4.53,6,0,0,318.0,61.0,63.0,59.0,69.0,72.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,3,0,1,1,8,18,5,27,0.0,2,3,0,4.27,7,0,0,355.0,66.0,74.0,74.0,72.0,65.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,4,0,0,1,59,201,5,22,0.0,2,3,0,4.24,5,0,0,360.0,80.0,70.0,66.0,69.0,82.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,3,0,0,1,59,201,5,22,0.0,2,3,0,4.34,5,0,0,381.0,73.0,79.0,71.0,80.0,82.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,2,0,0,1,59,201,5,16,0.0,2,3,0,4.1,5,0,0,264.0,61.0,59.0,55.0,38.0,48.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,1,0,0,1,8,115,5,27,0.0,2,3,0,4.47,7,0,0,353.0,66.0,71.0,67.0,76.0,79.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,3,0,1,1,8,18,5,22,0.0,2,3,0,4.22,5,0,0,379.0,83.0,72.0,72.0,68.0,100.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,3,0,1,1,8,18,5,8,0.0,2,3,0,4.61,8,0,0,320.0,63.0,64.0,62.0,64.0,72.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,4,0,1,1,8,18,5,22,0.0,2,3,0,3.85,6,0,0,361.0,68.0,66.0,74.0,79.0,78.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,3,0,1,1,8,18,5,3,0.0,2,3,0,4.35,6,0,0,404.0,82.0,69.0,74.0,100.0,76.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,2,0,0,1,23,226,5,19,0.0,2,3,0,4.12,6,0,0,286.0,49.0,68.0,57.0,49.0,75.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,3,0,1,1,8,18,5,2,0.0,2,3,0,4.39,7,0,0,345.0,70.0,73.0,67.0,63.0,79.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,3,0,1,1,8,18,5,14,4.0,2,3,0,3.9,5,0,0,418.0,73.0,78.0,78.0,100.0,100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,1,8,115,5,27,0.0,2,3,0,4.04,7,0,0,327.0,61.0,66.0,64.0,67.0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,5,0,0,1,59,201,5,8,0.0,2,3,0,4.59,8,0,0,306.0,62.0,62.0,59.0,59.0,69.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,5,0,0,1,59,201,5,6,0.0,2,3,0,3.82,5,0,0,296.0,59.0,65.0,55.0,62.0,47.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,4,0,0,1,59,201,5,8,0.0,2,3,0,4.61,8,0,0,351.0,74.0,66.0,71.0,67.0,78.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,4,0,1,1,8,18,5,20,0.0,2,3,0,4.6,7,0,0,318.0,71.0,67.0,70.0,42.0,76.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,4,0,1,1,8,18,5,0,4.0,2,3,0,4.27,6,0,0,347.0,68.0,69.0,64.0,73.0,81.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,5,0,1,1,8,18,5,4,0.0,2,3,0,4.58,6,0,0,332.0,65.0,66.0,65.0,67.0,75.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,3,0,1,1,8,18,5,2,0.0,2,3,0,4.18,6,0,0,267.0,56.0,54.0,48.0,51.0,67.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,3,0,1,1,8,18,5,22,0.0,2,3,0,3.62,5,0,0,365.0,79.0,73.0,68.0,70.0,79.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,2,0,0,1,8,205,5,2,0.0,2,3,0,4.08,7,1,0,397.0,79.0,80.0,76.0,80.0,86.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,0,1,23,226,5,2,0.0,2,3,0,4.33,7,0,0,378.0,83.0,74.0,75.0,75.0,61.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,6,0,0,1,8,209,5,24,0.0,2,3,0,3.91,7,0,0,333.0,68.0,70.0,62.0,62.0,79.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,4,0,0,1,59,201,5,18,0.0,2,3,0,3.62,6,0,0,322.0,73.0,60.0,68.0,58.0,61.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,5,0,0,1,59,201,5,22,0.0,2,3,0,4.02,5,0,0,342.0,69.0,69.0,68.0,64.0,78.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,3,0,1,1,8,18,5,9,0.0,2,3,0,3.88,6,0,0,286.0,60.0,56.0,55.0,53.0,71.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,3,0,1,1,8,18,5,26,0.0,2,3,0,4.2,6,0,0,260.0,54.0,57.0,49.0,43.0,66.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,3,0,1,1,8,18,5,14,4.0,2,3,0,4.66,5,0,0,407.0,100.0,74.0,74.0,76.0,85.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,2,0,1,1,8,18,5,7,0.0,2,3,0,3.93,7,0,0,367.0,75.0,78.0,68.0,69.0,84.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,3,0,1,1,8,18,5,3,0.0,2,3,0,3.86,5,0,0,332.0,67.0,63.0,67.0,67.0,72.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,4,0,0,1,5,174,5,26,0.0,2,3,0,4.23,6,0,0,298.0,60.0,66.0,54.0,57.0,63.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,3,0,0,1,23,226,5,16,0.0,2,3,0,4.37,6,0,0,398.0,81.0,76.0,80.0,75.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,2,0,1,1,8,18,5,7,0.0,2,3,0,4.29,7,0,0,331.0,71.0,67.0,66.0,59.0,71.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,3,0,1,1,8,18,5,19,1.0,2,3,0,4.52,6,0,0,358.0,74.0,73.0,65.0,73.0,76.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,3,0,1,1,8,18,5,24,0.0,2,3,0,3.72,6,1,0,291.0,58.0,59.0,56.0,55.0,73.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16,0,5,0,0,1,59,201,5,22,0.0,2,3,0,4.1,5,0,0,365.0,75.0,71.0,71.0,71.0,85.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
