desertor,edad,genero,estrato,discapacidad,es_barranquilla,es_colombia,departamento,ciudad,pais,programa,semestre_actual,tipo_estudiante,tipo_admision,estado_academico,promedio,materias_cursadas,materias_perdidas,materias_repetidas,icfes_total,icfes_matematicas,icfes_lectura,icfes_ciencias,icfes_sociales,icfes_ingles,tipo_colegio,calendario_colegio,becado,graduado,perdidas_Dpto._Derecho,perdidas_Dpto._Lenguas_Extranjeras,perdidas_Dpto._Español,perdidas_Dpto._de_Economía,perdidas_Dpto._Humanidades_y_Filosofía,perdidas_Dpto._Psicología,perdidas_Dpto._Química_y_Biología,perdidas_Dpto._Salud_Pública,perdidas_Dpto._Ing._Civil_y_Ambiental,perdidas_Dpto._Odontología,perdidas_Dpto._Cs_Politica_y_Rel_Intern,perdidas_Dpto._Historia_y_Cs._Sociales,perdidas_Dpto._Ingeniería_de_Sistemas,perdidas_Dpto._Ingeniería_Mecánica,perdidas_Dpto._Finanzas_y_Contaduría,perdidas_Dpto._Diseño,perdidas_Dpto._Educación,perdidas_Dpto._Arquitectura_y_Urbanismo,perdidas_Dpto._Ingeniería_Industrial,perdidas_Dpto._Matematicas_y_estadístic,perdidas_Dpto._Emprendim_y_Management,perdidas_Dpto._Comunicación_Social,perdidas_Dpto._Música,perdidas_Dpto._Física,perdidas_Dpto.Ing_Eléctrica-Electrónica,perdidas_Dpto._Enfermería,perdidas_Dpto._Mercadeo_y_Neg._Internac,perdidas_Dpto._Medicina
0,17,M,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Lenguas Modernas y Cultura,2.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.13,13,7,0,342.0,68.0,66.0,65.0,71.0,78.0,PÚBLICO,A,No becado,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,M,3,12-TDAH - Déficit de Aten. e Hipe,0,1,Bolivar,Cartagena,Colombia,Ingeniería Civil,0.0,Nuevo ingreso,Ordinaria Pregrado,Desconocido,3.42,6,2,0,312.0,61.0,62.0,57.0,64.0,78.0,PRIVADO,B,No becado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,18,F,5,00- Ninguno,0,1,Bolivar,Cartagena,Colombia,Relaciones Internacionales,0.0,Nuevo ingreso,Ordinaria Pregrado,Desconocido,4.66,7,0,0,365.0,75.0,73.0,70.0,71.0,83.0,PRIVADO,B,No becado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,F,5,00- Ninguno,0,1,Bolivar,Cartagena,Colombia,Negocios Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.19,14,7,0,348.0,64.0,70.0,66.0,74.0,82.0,PRIVADO,B,No becado,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,18,F,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Medicina,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.48,9,5,0,360.0,67.0,67.0,74.0,71.0,100.0,PRIVADO,B,No becado,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,19,M,6,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Industrial,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.12,10,6,0,358.0,78.0,68.0,68.0,67.0,87.0,PRIVADO,B,Institucional,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0,19,M,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Mecánica,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.78,11,6,0,357.0,70.0,70.0,73.0,68.0,84.0,PRIVADO,B,Institucional,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,18,F,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Medicina,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.67,9,5,0,294.0,55.0,61.0,54.0,59.0,77.0,PRIVADO,B,No becado,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,M,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Industrial,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.42,10,5,0,375.0,72.0,77.0,76.0,75.0,75.0,PRIVADO,B,Institucional,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0,18,F,3,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Relaciones Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.96,11,6,0,343.0,61.0,72.0,65.0,73.0,80.0,PRIVADO,B,No becado,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,M,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Administración de Empresas,0.0,Estudiante regular,Ordinaria Pregrado,Normal,3.77,12,6,1,242.0,51.0,57.0,31.0,47.0,70.0,PRIVADO,B,No becado,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,18,M,6,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Sistemas Y Computac,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.36,10,5,0,372.0,79.0,70.0,72.0,75.0,79.0,PRIVADO,B,Institucional,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,18,M,6,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Civil,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.98,10,5,0,388.0,78.0,76.0,78.0,77.0,83.0,PRIVADO,B,Institucional,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,18,M,5,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Negocios Internacionales,0.0,Programa de recuperación,Ordinaria Pregrado,Fuera de programa 1,3.5,13,13,4,333.0,61.0,74.0,59.0,67.0,84.0,PRIVADO,B,No becado,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,2,0
0,18,F,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Psicología,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.32,10,5,0,290.0,55.0,68.0,46.0,49.0,100.0,PRIVADO,B,No becado,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,M,5,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Sistemas Y Computac,1.0,Programa de recuperación,Ordinaria Pregrado,Fuera de programa 1,3.5,12,8,2,264.0,58.0,52.0,54.0,44.0,62.0,PRIVADO,A,No becado,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,19,F,2,00- Ninguno,0,1,Valle del Cauca,Cali,Colombia,Psicología,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.87,12,6,0,221.0,44.0,49.0,42.0,39.0,52.0,PRIVADO,B,No becado,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,M,3,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Sistemas Y Computac,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.08,10,5,0,380.0,76.0,76.0,72.0,72.0,100.0,PRIVADO,B,Institucional,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,19,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Enfermería,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.5,13,7,0,267.0,57.0,58.0,50.0,49.0,53.0,PÚBLICO,A,No becado,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,17,F,1,00- Ninguno,0,1,Antioquía,Medellin,Colombia,Lenguas Modernas y Cultura,2.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.4,12,6,0,327.0,68.0,68.0,61.0,60.0,78.0,PRIVADO,A,No becado,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,F,3,00- Ninguno,0,1,Norte de Santander,Cucuta,Colombia,Psicología,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.12,10,5,0,337.0,71.0,63.0,64.0,67.0,82.0,PRIVADO,A,No becado,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,F,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Comunicación Social y Period.,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.33,14,7,0,348.0,61.0,74.0,67.0,75.0,73.0,PÚBLICO,A,Institucional,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,18,F,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Industrial,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.9,12,7,1,295.0,61.0,60.0,59.0,54.0,65.0,PÚBLICO,A,No becado,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
0,17,F,4,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Comunicación Social y Period.,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.65,12,6,0,279.0,55.0,52.0,50.0,58.0,80.0,PRIVADO,A,No becado,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,18,F,2,00- Ninguno,0,1,La Guajira,Albania,Colombia,Odontología,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.67,11,8,1,243.0,49.0,49.0,50.0,47.0,46.0,PÚBLICO,A,No becado,0,0,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,M,1,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Negocios Internacionales,2.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.51,14,7,0,345.0,74.0,71.0,65.0,65.0,72.0,PRIVADO,A,No becado,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,23,M,3,00- Ninguno,0,1,Cauca,Popayan,Colombia,Odontología,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.27,10,7,0,286.0,59.0,58.0,55.0,54.0,66.0,PRIVADO,A,No becado,0,0,0,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,19,M,6,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Negocios Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.77,14,7,0,311.0,68.0,56.0,63.0,55.0,83.0,PRIVADO,B,No becado,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,20,F,3,00- Ninguno,0,1,Bolivar,Cartagena,Colombia,Derecho,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.38,10,5,0,373.0,73.0,73.0,68.0,76.0,100.0,PRIVADO,B,Institucional,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,M,5,00- Ninguno,0,1,Bolivar,Cartagena,Colombia,Negocios Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.84,14,7,0,338.0,62.0,73.0,61.0,68.0,86.0,PRIVADO,B,No becado,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,18,F,6,00- Ninguno,0,1,Magdalena,Santa Marta,Colombia,Derecho,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.3,10,5,0,336.0,59.0,70.0,62.0,74.0,79.0,PRIVADO,B,Institucional,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,M,6,00- Ninguno,0,1,Magdalena,Santa Marta,Colombia,Ciencia de Datos,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.4,10,5,0,411.0,79.0,76.0,100.0,75.0,78.0,PRIVADO,B,Institucional,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
0,17,M,2,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Derecho,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.48,11,9,1,308.0,64.0,62.0,58.0,62.0,63.0,PRIVADO,B,Institucional,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,F,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Lic. en Educación Infantil,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.48,14,9,0,269.0,47.0,56.0,54.0,50.0,78.0,PRIVADO,B,Institucional,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
0,17,F,3,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Industrial,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.17,12,6,0,331.0,70.0,66.0,60.0,66.0,74.0,PRIVADO,B,No becado,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0,16,M,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Electrónica,4.0,Programa de recuperación,Ordinaria Pregrado,Fuera de programa 1,3.78,10,6,3,383.0,78.0,76.0,72.0,77.0,87.0,PRIVADO,B,Institucional,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
0,17,M,1,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Sistemas Y Computac,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.7,12,7,0,346.0,74.0,75.0,64.0,59.0,83.0,PRIVADO,B,Institucional,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
0,18,F,6,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Psicología,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.55,12,6,0,304.0,55.0,59.0,59.0,65.0,77.0,PRIVADO,B,Institucional,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,M,1,00- Ninguno,0,1,Sucre,Corozal,Colombia,Negocios Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.77,14,8,0,316.0,73.0,47.0,65.0,65.0,72.0,PRIVADO,A,No becado,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0
0,18,M,2,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Psicología,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.76,13,6,0,346.0,59.0,78.0,70.0,68.0,75.0,PÚBLICO,A,Institucional,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,M,6,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Electrónica,0.0,Estudiante regular,Ordinaria Pregrado,Normal,3.98,10,5,1,342.0,70.0,69.0,70.0,61.0,79.0,PRIVADO,B,No becado,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
0,18,M,3,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Eléctrica,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.87,13,8,1,301.0,61.0,54.0,60.0,65.0,63.0,PRIVADO,A,No becado,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0
0,18,M,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Lenguas Modernas y Cultura,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.82,12,6,0,338.0,61.0,78.0,67.0,64.0,68.0,PRIVADO,A,Institucional,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,F,5,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Medicina,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.4,9,5,0,367.0,74.0,74.0,69.0,74.0,82.0,PRIVADO,B,No becado,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,M,5,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Negocios Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.04,14,7,0,342.0,76.0,72.0,53.0,67.0,85.0,PRIVADO,B,No becado,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,18,F,6,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Medicina,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.83,9,5,0,302.0,52.0,53.0,68.0,62.0,80.0,PRIVADO,B,No becado,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,M,5,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Civil,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.18,10,5,0,353.0,71.0,74.0,69.0,63.0,86.0,PRIVADO,B,Institucional,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,19,F,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Negocios Internacionales,2.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.94,14,7,0,304.0,69.0,64.0,48.0,57.0,77.0,PRIVADO,B,Institucional,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,19,F,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Industrial,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.66,10,5,0,358.0,73.0,73.0,66.0,71.0,83.0,PRIVADO,B,No becado,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0,18,M,5,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Civil,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.36,10,5,0,352.0,77.0,69.0,65.0,66.0,83.0,PRIVADO,B,Institucional,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,19,M,5,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Administración de Empresas,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.86,12,8,0,365.0,75.0,70.0,76.0,67.0,84.0,PRIVADO,B,Institucional,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,18,F,4,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Derecho,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.63,11,6,1,307.0,59.0,64.0,52.0,62.0,88.0,PRIVADO,B,No becado,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,F,4,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Derecho,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.72,10,5,0,319.0,60.0,69.0,62.0,60.0,76.0,PRIVADO,B,Institucional,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,F,2,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Enfermería,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.68,11,6,0,282.0,51.0,59.0,53.0,57.0,72.0,PÚBLICO,A,No becado,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,16,F,4,00- Ninguno,0,1,Bolivar,Cartagena,Colombia,Arquitectura,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.19,13,7,0,279.0,60.0,60.0,55.0,42.0,74.0,PRIVADO,B,No becado,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
0,16,M,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Industrial,1.0,Estudiante regular,Ordinaria Pregrado,Normal,4.06,11,6,0,361.0,82.0,70.0,68.0,64.0,86.0,PRIVADO,B,Institucional,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0,16,M,5,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Negocios Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.93,14,8,1,332.0,65.0,63.0,61.0,75.0,72.0,PRIVADO,B,No becado,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0
0,17,F,2,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Administración de Empresas,0.0,Estudiante regular,Ordinaria Pregrado,Normal,4.18,12,6,0,324.0,70.0,70.0,62.0,58.0,62.0,PRIVADO,B,Institucional,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,17,M,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Economía,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.25,12,6,0,303.0,63.0,62.0,58.0,56.0,72.0,PRIVADO,B,No becado,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,17,F,3,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Diseño Industrial,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.77,15,8,0,363.0,84.0,60.0,75.0,69.0,79.0,PRIVADO,B,No becado,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
0,17,M,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Derecho,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.84,12,7,0,333.0,70.0,62.0,63.0,69.0,73.0,PRIVADO,B,Institucional,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,M,4,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Medicina,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.84,10,5,0,337.0,69.0,69.0,66.0,61.0,81.0,PRIVADO,B,No becado,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,21,M,5,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Negocios Internacionales,3.0,Estudiante regular,Transferencia Externa,Normal,3.73,14,7,0,320.0,68.0,63.0,57.0,63.0,78.0,PRIVADO,B,No becado,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,18,F,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Comunicación Social y Period.,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.02,13,11,0,249.0,37.0,59.0,42.0,55.0,68.0,PÚBLICO,A,No becado,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,17,M,2,00- Ninguno,0,1,Sucre,Toluviejo,Colombia,Medicina,0.0,Estudiante regular,Ordinaria Pregrado,Normal,2.78,11,9,2,313.0,57.0,69.0,62.0,65.0,55.0,PÚBLICO,A,No becado,0,1,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,17,F,2,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Relaciones Internacionales,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.67,14,7,0,367.0,71.0,77.0,74.0,71.0,74.0,PÚBLICO,A,Institucional,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Derecho,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.43,12,6,0,363.0,73.0,72.0,69.0,74.0,79.0,PRIVADO,A,Institucional,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,F,2,00- Ninguno,0,1,La Guajira,Manaure,Colombia,Medicina,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.76,11,7,0,268.0,49.0,59.0,51.0,57.0,49.0,Desconocido,Desconocido,No becado,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,18,F,1,00- Ninguno,0,1,Antioquía,Bello,Colombia,Medicina,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.66,10,6,0,255.0,50.0,59.0,53.0,39.0,60.0,PÚBLICO,A,No becado,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,17,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Administración de Empresas,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.67,11,7,0,357.0,70.0,69.0,70.0,67.0,100.0,PRIVADO,A,No becado,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,19,M,3,00- Ninguno,0,1,La Guajira,Fonseca,Colombia,Música,1.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.65,15,11,1,320.0,68.0,65.0,61.0,61.0,66.0,PÚBLICO,A,No becado,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
0,19,M,2,00- Ninguno,0,1,La Guajira,Riohacha,Colombia,Arquitectura,1.0,Estudiante regular,Ordinaria Pregrado,Normal,3.63,13,8,1,250.0,53.0,49.0,49.0,51.0,43.0,PRIVADO,A,No becado,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
